trip_id,arrival_time,departure_time,stop_id,stop_sequence,timepoint
63_4_5952_1_17:15,18:11:00,18:11:00,17007,17,0
63_4_5952_1_17:15,18:17:00,18:17:00,17009,18,0
63_4_5952_1_17:15,18:19:00,18:19:00,17316,19,0
63_4_5952_1_17:15,18:20:00,18:20:00,17010,20,0
63_4_5952_1_17:15,18:30:00,18:30:00,17079,21,0
63_4_5952_1_17:15,18:40:00,18:40:00,17010,22,0
63_4_5952_1_17:15,18:41:00,18:41:00,17316,23,0
63_4_5952_1_17:15,18:43:00,18:43:00,17009,24,0
63_4_5952_1_17:15,18:51:00,18:51:00,17011,25,0
63_4_5952_1_17:15,18:56:00,18:56:00,17234,26,0
63_4_5952_1_17:15,18:56:00,18:56:00,17012,27,0
63_4_5952_1_17:15,18:57:00,18:57:00,17235,28,0
63_4_5952_1_17:15,19:05:00,19:05:00,16821,29,1
63_4_5952_1_18:15,18:15:00,18:15:00,16816,1,1
63_4_5952_1_18:15,18:17:00,18:17:00,16965,2,0
63_4_5952_1_18:15,18:20:00,18:20:00,16973,3,0
63_4_5952_1_18:15,18:23:00,18:23:00,16972,4,0
63_4_5952_1_18:15,18:26:00,18:26:00,16971,5,0
63_4_5952_1_18:15,18:29:00,18:29:00,16970,6,0
63_4_5952_1_18:15,18:29:00,18:29:00,17113,7,0
63_4_5952_1_18:15,18:29:00,18:29:00,17114,8,0
63_4_5952_1_18:15,18:30:00,18:30:00,17113,9,0
63_4_5952_1_18:15,18:30:00,18:30:00,16970,10,0
63_4_5952_1_18:15,18:33:00,18:33:00,16969,11,0
63_4_5952_1_18:15,18:39:00,18:39:00,17319,12,0
63_4_5952_1_18:15,18:40:00,18:40:00,16844,13,0
63_4_5952_1_18:15,18:41:00,18:41:00,16922,14,0
63_4_5952_1_18:15,18:48:00,18:48:00,16921,15,0
63_4_5952_1_18:15,18:55:00,18:55:00,16843,16,0
63_4_5952_1_18:15,19:01:00,19:01:00,17318,17,0
63_4_5952_1_18:15,19:06:00,19:06:00,17008,18,0
63_4_5952_1_18:15,19:07:00,19:07:00,17007,19,0
63_4_5952_1_18:15,19:09:00,19:09:00,17006,20,0
63_4_5952_1_18:15,19:11:00,19:11:00,17007,21,0
63_4_5952_1_18:15,19:17:00,19:17:00,17009,22,0
63_4_5952_1_18:15,19:19:00,19:19:00,17316,23,0
63_4_5952_1_18:15,19:20:00,19:20:00,17010,24,0
63_4_5952_1_18:15,19:20:00,19:20:00,17085,25,0
63_4_5952_1_18:15,19:20:00,19:20:00,17317,26,0
63_4_5952_1_18:15,19:30:00,19:30:00,17079,27,0
63_4_5952_1_18:15,19:30:00,19:30:00,17317,28,0
63_4_5952_1_18:15,19:30:00,19:30:00,17085,29,0
63_4_5952_1_18:15,19:40:00,19:40:00,17010,30,0
63_4_5952_1_18:15,19:41:00,19:41:00,17316,31,0
63_4_5952_1_18:15,19:43:00,19:43:00,17009,32,0
63_4_5952_1_18:15,19:52:00,19:52:00,17011,33,0
63_4_5952_1_18:15,19:55:00,19:55:00,17234,34,0
63_4_5952_1_18:15,19:56:00,19:56:00,17012,35,0
63_4_5952_1_18:15,19:57:00,19:57:00,17235,36,0
63_4_5952_1_18:15,20:05:00,20:05:00,16821,37,1
63_4_5953_0_06:50,06:50:00,06:50:00,17079,1,1
63_4_5953_0_06:50,06:51:00,06:51:00,17317,2,0
63_4_5953_0_06:50,06:54:00,06:54:00,17085,3,0
63_4_5953_0_06:50,07:00:00,07:00:00,17010,4,0
63_4_5953_0_06:50,07:01:00,07:01:00,17316,5,0
63_4_5953_0_06:50,07:05:00,07:05:00,17009,6,0
63_4_5953_0_06:50,07:10:00,07:10:00,17007,7,0
63_4_5953_0_06:50,07:11:00,07:11:00,17006,8,0
63_4_5953_0_06:50,07:12:00,07:12:00,17007,9,0
63_4_5953_0_06:50,07:16:00,07:16:00,17008,10,0
63_4_5953_0_06:50,07:24:00,07:24:00,17318,11,0
63_4_5953_0_06:50,07:25:00,07:25:00,16843,12,0
63_4_5953_0_06:50,07:31:00,07:31:00,16921,13,0
63_4_5953_0_06:50,07:36:00,07:36:00,16922,14,0
63_4_5953_0_06:50,07:40:00,07:40:00,16844,15,0
63_4_5953_0_06:50,07:41:00,07:41:00,17319,16,0
63_4_5953_0_06:50,07:43:00,07:43:00,16969,17,0
63_4_5953_0_06:50,07:47:00,07:47:00,16970,18,0
63_4_5953_0_06:50,07:51:00,07:51:00,16971,19,0
63_4_5953_0_06:50,07:55:00,07:55:00,16972,20,0
63_4_5953_0_06:50,07:59:00,07:59:00,16973,21,0
63_4_5953_0_06:50,08:03:00,08:03:00,16965,22,0
63_4_5953_0_06:50,08:05:00,08:05:00,16816,23,1
63_4_5953_0_07:05,07:05:00,07:05:00,17079,1,1
63_4_5953_0_07:05,07:06:00,07:06:00,17317,2,0
63_4_5953_0_07:05,07:09:00,07:09:00,17085,3,0
63_4_5953_0_07:05,07:15:00,07:15:00,17010,4,0
63_4_5953_0_07:05,07:16:00,07:16:00,17316,5,0
63_4_5953_0_07:05,07:20:00,07:20:00,17009,6,0
63_4_5953_0_07:05,07:25:00,07:25:00,17007,7,0
63_4_5953_0_07:05,07:26:00,07:26:00,17006,8,0
63_4_5953_0_07:05,07:27:00,07:27:00,17007,9,0
63_4_5953_0_07:05,07:31:00,07:31:00,17008,10,0
63_4_5953_0_07:05,07:39:00,07:39:00,17318,11,0
63_4_5953_0_07:05,07:40:00,07:40:00,16843,12,0
63_4_5953_0_07:05,07:46:00,07:46:00,16921,13,0
63_4_5953_0_07:05,07:51:00,07:51:00,16922,14,0
63_4_5953_0_07:05,07:55:00,07:55:00,16844,15,0
63_4_5953_0_07:05,07:56:00,07:56:00,17319,16,0
63_4_5953_0_07:05,07:58:00,07:58:00,16969,17,0
63_4_5953_0_07:05,08:02:00,08:02:00,16970,18,0
63_4_5953_0_07:05,08:06:00,08:06:00,16971,19,0
63_4_5953_0_07:05,08:10:00,08:10:00,16972,20,0
63_4_5953_0_07:05,08:14:00,08:14:00,16973,21,0
63_4_5953_0_07:05,08:18:00,08:18:00,16965,22,0
63_4_5953_0_07:05,08:20:00,08:20:00,16816,23,1
63_4_5953_0_07:25,07:25:00,07:25:00,17079,1,1
63_4_5953_0_07:25,07:26:00,07:26:00,17317,2,0
63_4_5953_0_07:25,07:29:00,07:29:00,17085,3,0
63_4_5953_0_07:25,07:35:00,07:35:00,17010,4,0
63_4_5953_0_07:25,07:36:00,07:36:00,17316,5,0
63_4_5953_0_07:25,07:40:00,07:40:00,17009,6,0
63_4_5953_0_07:25,07:45:00,07:45:00,17007,7,0
63_4_5953_0_07:25,07:46:00,07:46:00,17006,8,0
63_4_5953_0_07:25,07:47:00,07:47:00,17007,9,0
63_4_5953_0_07:25,07:51:00,07:51:00,17008,10,0
63_4_5953_0_07:25,07:59:00,07:59:00,17318,11,0
63_4_5953_0_07:25,08:00:00,08:00:00,16843,12,1
63_4_5953_0_07:35,07:35:00,07:35:00,17079,1,1
63_4_5953_0_07:35,07:36:00,07:36:00,17317,2,0
63_4_5953_0_07:35,07:39:00,07:39:00,17085,3,0
63_4_5953_0_07:35,07:45:00,07:45:00,17010,4,0
63_4_5953_0_07:35,07:46:00,07:46:00,17316,5,0
63_4_5953_0_07:35,07:50:00,07:50:00,17009,6,0
63_4_5953_0_07:35,07:55:00,07:55:00,17007,7,0
63_4_5953_0_07:35,07:56:00,07:56:00,17006,8,0
63_4_5953_0_07:35,07:57:00,07:57:00,17007,9,0
63_4_5953_0_07:35,08:01:00,08:01:00,17008,10,0
63_4_5953_0_07:35,08:09:00,08:09:00,17318,11,0
63_4_5953_0_07:35,08:10:00,08:10:00,16843,12,1
63_4_5953_0_13:15,13:15:00,13:15:00,16843,1,1
63_4_5953_0_13:15,13:16:00,13:16:00,16921,2,0
63_4_5953_0_13:15,13:25:00,13:25:00,16922,3,0
63_4_5953_0_13:15,13:30:00,13:30:00,16844,4,0
63_4_5953_0_13:15,13:50:00,13:50:00,16816,5,1
63_4_5953_0_13:40,13:40:00,13:40:00,16844,1,1
63_4_5953_0_13:40,14:31:00,14:31:00,17319,2,0
63_4_5953_0_13:40,14:33:00,14:33:00,16969,3,0
63_4_5953_0_13:40,14:37:00,14:37:00,16970,4,0
63_4_5953_0_13:40,14:41:00,14:41:00,16971,5,0
63_4_5953_0_13:40,14:45:00,14:45:00,16972,6,0
63_4_5953_0_13:40,14:49:00,14:49:00,16973,7,0
63_4_5953_0_13:40,14:53:00,14:53:00,16965,8,0
63_4_5953_0_13:40,14:55:00,14:55:00,16816,9,1
63_4_5953_0_14:15,14:15:00,14:15:00,16844,1,1
63_4_5953_0_14:15,14:16:00,14:16:00,17319,2,0
63_4_5953_0_14:15,14:18:00,14:18:00,16969,3,0
63_4_5953_0_14:15,14:22:00,14:22:00,16970,4,0
63_4_5953_0_14:15,14:26:00,14:26:00,16971,5,0
63_4_5953_0_14:15,14:30:00,14:30:00,16972,6,0
63_4_5953_0_14:15,14:34:00,14:34:00,16973,7,0
63_4_5953_0_14:15,14:38:00,14:38:00,16965,8,0
63_4_5953_0_14:15,14:40:00,14:40:00,16816,9,1
63_4_5953_0_17:10,17:10:00,17:10:00,16844,1,1
63_4_5953_0_17:10,17:11:00,17:11:00,17319,2,0
63_4_5953_0_17:10,17:13:00,17:13:00,16969,3,0
63_4_5953_0_17:10,17:17:00,17:17:00,16970,4,0
63_4_5953_0_17:10,17:21:00,17:21:00,16971,5,0
63_4_5953_0_17:10,17:25:00,17:25:00,16972,6,0
63_4_5953_0_17:10,17:27:00,17:27:00,16973,7,0
63_4_5953_0_17:10,17:28:00,17:28:00,16965,8,0
63_4_5953_0_17:10,17:30:00,17:30:00,16816,9,1
63_4_5953_0_17:30,17:30:00,17:30:00,16843,1,1
63_4_5953_0_17:30,17:31:00,17:31:00,16921,2,0
63_4_5953_0_17:30,18:00:00,18:00:00,16816,3,1
63_4_5953_0_18:00,18:00:00,18:00:00,16843,1,1
63_4_5953_0_18:00,18:01:00,18:01:00,16921,2,0
63_4_5953_0_18:00,18:14:00,18:14:00,16922,3,0
63_4_5953_0_18:00,18:15:00,18:15:00,16844,4,1
63_4_5953_1_07:45,07:45:00,07:45:00,16844,1,1
63_4_5953_1_07:45,07:45:00,07:45:00,16922,2,0
63_4_5953_1_07:45,07:50:00,07:50:00,16921,3,0
63_4_5953_1_07:45,08:00:00,08:00:00,16843,4,0
63_4_5953_1_07:45,08:00:00,08:00:00,17318,5,1
63_4_5953_1_08:00,08:00:00,08:00:00,16816,1,1
63_4_5953_1_08:00,08:02:00,08:02:00,16965,2,0
63_4_5953_1_08:00,08:05:00,08:05:00,16973,3,0
63_4_5953_1_08:00,08:09:00,08:09:00,16972,4,0
63_4_5953_1_08:00,08:13:00,08:13:00,16971,5,0
63_4_5953_1_08:00,08:17:00,08:17:00,16970,6,0
63_4_5953_1_08:00,08:18:00,08:18:00,16969,7,0
63_4_5953_1_08:00,08:19:00,08:19:00,17319,8,0
63_4_5953_1_08:00,08:20:00,08:20:00,16844,9,0
63_4_5953_1_08:00,08:24:00,08:24:00,16922,10,0
63_4_5953_1_08:00,08:30:00,08:30:00,16921,11,0
63_4_5953_1_08:00,08:35:00,08:35:00,16843,12,1
63_4_5953_1_13:40,13:40:00,13:40:00,16816,1,1
63_4_5953_1_13:40,13:42:00,13:42:00,16965,2,0
63_4_5953_1_13:40,13:45:00,13:45:00,16973,3,0
63_4_5953_1_13:40,13:49:00,13:49:00,16972,4,0
63_4_5953_1_13:40,13:53:00,13:53:00,16971,5,0
63_4_5953_1_13:40,13:57:00,13:57:00,16970,6,0
63_4_5953_1_13:40,14:00:00,14:00:00,16969,7,0
63_4_5953_1_13:40,14:04:00,14:04:00,17319,8,0
63_4_5953_1_13:40,14:05:00,14:05:00,16844,9,0
63_4_5953_1_13:40,14:09:00,14:09:00,16922,10,0
63_4_5953_1_13:40,14:15:00,14:15:00,16921,11,0
63_4_5953_1_13:40,14:20:00,14:20:00,16843,12,1
63_4_5953_1_17:15,17:15:00,17:15:00,16816,1,1
63_4_5953_1_17:15,17:17:00,17:17:00,16965,2,0
63_4_5953_1_17:15,17:20:00,17:20:00,16973,3,0
63_4_5953_1_17:15,17:24:00,17:24:00,16972,4,0
63_4_5953_1_17:15,17:28:00,17:28:00,16971,5,0
63_4_5953_1_17:15,17:32:00,17:32:00,16970,6,0
63_4_5953_1_17:15,17:35:00,17:35:00,16969,7,0
63_4_5953_1_17:15,17:39:00,17:39:00,17319,8,0
63_4_5953_1_17:15,17:40:00,17:40:00,16844,9,0
63_4_5953_1_17:15,17:44:00,17:44:00,16922,10,0
63_4_5953_1_17:15,17:50:00,17:50:00,16921,11,0
63_4_5953_1_17:15,18:15:00,18:15:00,16843,12,0
63_4_5953_1_17:15,18:16:00,18:16:00,17318,13,0
63_4_5953_1_17:15,18:20:00,18:20:00,17008,14,0
63_4_5953_1_17:15,18:27:00,18:27:00,17007,15,0
63_4_5953_1_17:15,18:29:00,18:29:00,17006,16,0
63_4_5953_1_17:15,18:31:00,18:31:00,17007,17,0
63_4_5953_1_17:15,18:37:00,18:37:00,17009,18,0
63_4_5953_1_17:15,18:39:00,18:39:00,17316,19,0
63_4_5953_1_17:15,18:40:00,18:40:00,17010,20,0
63_4_5953_1_17:15,18:44:00,18:44:00,17085,21,0
63_4_5953_1_17:15,18:49:00,18:49:00,17317,22,0
63_4_5953_1_17:15,18:50:00,18:50:00,17079,23,1
63_4_5953_1_18:00,18:00:00,18:00:00,16816,1,1
63_4_5953_1_18:00,18:02:00,18:02:00,16965,2,0
63_4_5953_1_18:00,18:05:00,18:05:00,16973,3,0
63_4_5953_1_18:00,18:09:00,18:09:00,16972,4,0
63_4_5953_1_18:00,18:13:00,18:13:00,16971,5,0
63_4_5953_1_18:00,18:17:00,18:17:00,16970,6,0
63_4_5953_1_18:00,18:20:00,18:20:00,16969,7,0
63_4_5953_1_18:00,18:24:00,18:24:00,17319,8,0
63_4_5953_1_18:00,18:25:00,18:25:00,16844,9,0
63_4_5953_1_18:00,18:29:00,18:29:00,16922,10,0
63_4_5953_1_18:00,18:35:00,18:35:00,16921,11,0
63_4_5953_1_18:00,18:40:00,18:40:00,16843,12,0
63_4_5953_1_18:00,18:41:00,18:41:00,17318,13,0
63_4_5953_1_18:00,18:45:00,18:45:00,17008,14,0
63_4_5953_1_18:00,18:52:00,18:52:00,17007,15,0
63_4_5953_1_18:00,18:54:00,18:54:00,17006,16,0
63_4_5953_1_18:00,18:56:00,18:56:00,17007,17,0
63_4_5953_1_18:00,19:02:00,19:02:00,17009,18,0
63_4_5953_1_18:00,19:04:00,19:04:00,17316,19,0
63_4_5953_1_18:00,19:05:00,19:05:00,17010,20,0
63_4_5953_1_18:00,19:09:00,19:09:00,17085,21,0
63_4_5953_1_18:00,19:14:00,19:14:00,17317,22,0
63_4_5953_1_18:00,19:15:00,19:15:00,17079,23,1
63_4_5967_0_17:45,17:45:00,17:45:00,16838,1,1
63_4_5967_0_17:45,17:46:00,17:46:00,17219,2,0
63_4_5967_0_17:45,17:47:00,17:47:00,17218,3,0
63_4_5967_0_17:45,17:55:00,17:55:00,17217,4,0
63_4_5967_0_17:45,17:55:00,17:55:00,16878,5,0
63_4_5967_0_17:45,17:55:00,17:55:00,17216,6,0
63_4_5967_0_17:45,18:00:00,18:00:00,17058,7,0
63_4_5967_0_17:45,18:03:00,18:03:00,17215,8,0
63_4_5967_0_17:45,18:04:00,18:04:00,16877,9,0
63_4_5967_0_17:45,18:04:00,18:04:00,16879,10,0
63_4_5967_0_17:45,18:15:00,18:15:00,16880,11,0
63_4_5967_0_17:45,18:30:00,18:30:00,16881,12,0
63_4_5967_0_17:45,18:39:00,18:39:00,16882,13,1
63_4_5967_0_17:45,17:45:00,17:45:00,16838,1,1
63_4_5967_0_17:45,17:46:00,17:46:00,17219,2,0
63_4_5967_0_17:45,17:47:00,17:47:00,17218,3,0
63_4_5967_0_17:45,17:55:00,17:55:00,17217,4,0
63_4_5967_0_17:45,17:55:00,17:55:00,16878,5,0
63_4_5967_0_17:45,17:55:00,17:55:00,17216,6,0
63_4_5967_0_17:45,18:00:00,18:00:00,17058,7,0
63_4_5967_0_17:45,18:03:00,18:03:00,17215,8,0
63_4_5967_0_17:45,18:04:00,18:04:00,16877,9,0
63_4_5967_0_17:45,18:04:00,18:04:00,16879,10,0
63_4_5967_0_17:45,18:15:00,18:15:00,16880,11,0
63_4_5967_0_17:45,18:16:00,18:16:00,17090,12,0
63_4_5967_0_17:45,18:30:00,18:30:00,17091,13,0
63_4_5967_0_17:45,18:30:00,18:30:00,17092,14,0
63_4_5967_0_17:45,18:39:00,18:39:00,16882,15,1
63_4_5967_1_07:00,07:00:00,07:00:00,16882,1,1
63_4_5967_1_07:00,07:05:00,07:05:00,17092,2,0
63_4_5967_1_07:00,07:15:00,07:15:00,16881,3,0
63_4_5967_1_07:00,07:15:00,07:15:00,17091,4,0
63_4_5967_1_07:00,07:17:00,07:17:00,17090,5,0
63_4_5967_1_07:00,07:25:00,07:25:00,16880,6,0
63_4_5967_1_07:00,07:26:00,07:26:00,16879,7,0
63_4_5967_1_07:00,07:36:00,07:36:00,16877,8,0
63_4_5967_1_07:00,07:37:00,07:37:00,17215,9,0
63_4_5967_1_07:00,07:40:00,07:40:00,17058,10,0
63_4_5967_1_07:00,07:41:00,07:41:00,17216,11,0
63_4_5967_1_07:00,07:43:00,07:43:00,17217,12,0
63_4_5967_1_07:00,07:45:00,07:45:00,16878,13,0
63_4_5967_1_07:00,07:47:00,07:47:00,17218,14,0
63_4_5967_1_07:00,07:49:00,07:49:00,17219,15,0
63_4_5967_1_07:00,07:55:00,07:55:00,16838,16,1
63_4_5967_1_07:00,07:00:00,07:00:00,16882,1,1
63_4_5967_1_07:00,07:05:00,07:05:00,17092,2,0
63_4_5967_1_07:00,07:05:00,07:05:00,17091,3,0
63_4_5967_1_07:00,07:07:00,07:07:00,17090,4,0
63_4_5967_1_07:00,07:25:00,07:25:00,16880,5,0
63_4_5967_1_07:00,07:26:00,07:26:00,16879,6,0
63_4_5967_1_07:00,07:36:00,07:36:00,16877,7,0
63_4_5967_1_07:00,07:37:00,07:37:00,17215,8,0
63_4_5967_1_07:00,07:40:00,07:40:00,17058,9,0
63_4_5967_1_07:00,07:41:00,07:41:00,17216,10,0
63_4_5967_1_07:00,07:43:00,07:43:00,17217,11,0
63_4_5967_1_07:00,07:45:00,07:45:00,16878,12,0
63_4_5967_1_07:00,07:47:00,07:47:00,17218,13,0
63_4_5967_1_07:00,07:49:00,07:49:00,17219,14,0
63_4_5967_1_07:00,07:55:00,07:55:00,16838,15,1
63_4_5968_0_07:07,07:07:00,07:07:00,16915,1,1
63_4_5968_0_07:07,07:08:00,07:08:00,17207,2,0
63_4_5968_0_07:07,07:11:00,07:11:00,16914,3,0
63_4_5968_0_07:07,07:14:00,07:14:00,16913,4,0
63_4_5968_0_07:07,07:17:00,07:17:00,17208,5,0
63_4_5968_0_07:07,07:17:00,07:17:00,17209,6,0
63_4_5968_0_07:07,07:22:00,07:22:00,16883,7,0
63_4_5968_0_07:07,07:30:00,07:30:00,16931,8,0
63_4_5968_0_07:07,07:36:00,07:36:00,16883,9,0
63_4_5968_0_07:07,07:42:00,07:42:00,16884,10,0
63_4_5968_0_07:07,07:44:00,07:44:00,16885,11,0
63_4_5968_0_07:07,07:46:00,07:46:00,16886,12,0
63_4_5968_0_07:07,07:48:00,07:48:00,16887,13,0
63_4_5968_0_07:07,07:50:00,07:50:00,17210,14,0
63_4_5968_0_07:07,07:51:00,07:51:00,17211,15,0
63_4_5968_0_07:07,07:52:00,07:52:00,17212,16,0
63_4_5968_0_07:07,07:53:00,07:53:00,17213,17,0
63_4_5968_0_07:07,07:54:00,07:54:00,17214,18,0
63_4_5968_0_07:07,07:55:00,07:55:00,16816,19,1
63_4_5968_0_06:40,06:40:00,06:40:00,16842,1,1
63_4_5968_0_06:40,06:43:00,06:43:00,19227,2,0
63_4_5968_0_06:40,06:55:00,06:55:00,19225,3,0
63_4_5968_0_06:40,06:57:00,06:57:00,19243,4,0
63_4_5968_0_06:40,07:05:00,07:05:00,19242,5,0
63_4_5968_0_06:40,07:07:00,07:07:00,16915,6,0
63_4_5968_0_06:40,07:10:00,07:10:00,17207,7,0
63_4_5968_0_06:40,07:13:00,07:13:00,16914,8,0
63_4_5968_0_06:40,07:16:00,07:16:00,16913,9,0
63_4_5968_0_06:40,07:17:00,07:17:00,17208,10,0
63_4_5968_0_06:40,07:20:00,07:20:00,17209,11,0
63_4_5968_0_06:40,07:25:00,07:25:00,16883,12,0
63_4_5968_0_06:40,07:30:00,07:30:00,16931,13,0
63_4_5968_0_06:40,07:36:00,07:36:00,16883,14,0
63_4_5968_0_06:40,07:42:00,07:42:00,16884,15,0
63_4_5968_0_06:40,07:44:00,07:44:00,16885,16,0
63_4_5968_0_06:40,07:46:00,07:46:00,16886,17,0
63_4_5968_0_06:40,07:48:00,07:48:00,16887,18,0
63_4_5968_0_06:40,07:50:00,07:50:00,17210,19,0
63_4_5968_0_06:40,07:51:00,07:51:00,17211,20,0
63_4_5968_0_06:40,07:52:00,07:52:00,17212,21,0
63_4_5968_0_06:40,07:53:00,07:53:00,17213,22,0
63_4_5968_0_06:40,07:54:00,07:54:00,17214,23,0
63_4_5968_0_06:40,07:55:00,07:55:00,16816,24,1
63_4_5968_0_09:00,09:00:00,09:00:00,16915,1,1
63_4_5968_0_09:00,09:01:00,09:01:00,17207,2,0
63_4_5968_0_09:00,09:04:00,09:04:00,16914,3,0
63_4_5968_0_09:00,09:09:00,09:09:00,16913,4,0
63_4_5968_0_09:00,09:10:00,09:10:00,17208,5,0
63_4_5968_0_09:00,09:10:00,09:10:00,17209,6,0
63_4_5968_0_09:00,09:15:00,09:15:00,16883,7,0
63_4_5968_0_09:00,09:20:00,09:20:00,16931,8,0
63_4_5968_0_09:00,09:26:00,09:26:00,16883,9,0
63_4_5968_0_09:00,09:32:00,09:32:00,16884,10,0
63_4_5968_0_09:00,09:34:00,09:34:00,16885,11,0
63_4_5968_0_09:00,09:36:00,09:36:00,16886,12,0
63_4_5968_0_09:00,09:38:00,09:38:00,16887,13,0
63_4_5968_0_09:00,09:40:00,09:40:00,17210,14,0
63_4_5968_0_09:00,09:41:00,09:41:00,17211,15,0
63_4_5968_0_09:00,09:42:00,09:42:00,17212,16,0
63_4_5968_0_09:00,09:43:00,09:43:00,17213,17,0
63_4_5968_0_09:00,09:44:00,09:44:00,17214,18,0
63_4_5968_0_09:00,09:45:00,09:45:00,16816,19,1
63_4_5968_1_14:00,14:00:00,14:00:00,16816,1,1
63_4_5968_1_14:00,14:01:00,14:01:00,17214,2,0
63_4_5968_1_14:00,14:02:00,14:02:00,17213,3,0
63_4_5968_1_14:00,14:03:00,14:03:00,17212,4,0
63_4_5968_1_14:00,14:04:00,14:04:00,17211,5,0
63_4_5968_1_14:00,14:06:00,14:06:00,17210,6,0
63_4_5968_1_14:00,14:09:00,14:09:00,16887,7,0
63_4_5968_1_14:00,14:15:00,14:15:00,16886,8,0
63_4_5968_1_14:00,14:19:00,14:19:00,16885,9,0
63_4_5968_1_14:00,14:20:00,14:20:00,16884,10,0
63_4_5968_1_14:00,14:24:00,14:24:00,16883,11,0
63_4_5968_1_14:00,14:25:00,14:25:00,16931,12,0
63_4_5968_1_14:00,14:26:00,14:26:00,16883,13,0
63_4_5968_1_14:00,14:35:00,14:35:00,16882,14,0
63_4_5968_1_14:00,14:36:00,14:36:00,16913,15,0
63_4_5968_1_14:00,14:39:00,14:39:00,16914,16,0
63_4_5968_1_14:00,14:42:00,14:42:00,17207,17,0
63_4_5968_1_14:00,14:45:00,14:45:00,16915,18,1
63_4_5968_1_17:10,17:10:00,17:10:00,16816,1,1
63_4_5968_1_17:10,17:11:00,17:11:00,17214,2,0
63_4_5968_1_17:10,17:12:00,17:12:00,17213,3,0
63_4_5968_1_17:10,17:13:00,17:13:00,17212,4,0
63_4_5968_1_17:10,17:14:00,17:14:00,17211,5,0
63_4_5968_1_17:10,17:15:00,17:15:00,17210,6,0
63_4_5968_1_17:10,17:17:00,17:17:00,16887,7,0
63_4_5968_1_17:10,17:19:00,17:19:00,16886,8,0
63_4_5968_1_17:10,17:21:00,17:21:00,16885,9,0
63_4_5968_1_17:10,17:23:00,17:23:00,16884,10,0
63_4_5968_1_17:10,17:30:00,17:30:00,16883,11,0
63_4_5968_1_17:10,17:35:00,17:35:00,16931,12,0
63_4_5968_1_17:10,17:36:00,17:36:00,16883,13,0
63_4_5968_1_17:10,17:48:00,17:48:00,16882,14,0
63_4_5968_1_17:10,17:50:00,17:50:00,16913,15,0
63_4_5968_1_17:10,17:52:00,17:52:00,16914,16,0
63_4_5968_1_17:10,17:55:00,17:55:00,17207,17,0
63_4_5968_1_17:10,17:58:00,17:58:00,16915,18,1
63_4_5968_1_18:15,18:15:00,18:15:00,16816,1,1
63_4_5968_1_18:15,18:16:00,18:16:00,17214,2,0
63_4_5968_1_18:15,18:17:00,18:17:00,17213,3,0
63_4_5968_1_18:15,18:18:00,18:18:00,17212,4,0
63_4_5968_1_18:15,18:19:00,18:19:00,17211,5,0
63_4_5968_1_18:15,18:21:00,18:21:00,17210,6,0
63_4_5968_1_18:15,18:23:00,18:23:00,16887,7,0
63_4_5968_1_18:15,18:25:00,18:25:00,16886,8,0
63_4_5968_1_18:15,18:27:00,18:27:00,16885,9,0
63_4_5968_1_18:15,18:29:00,18:29:00,16884,10,0
63_4_5968_1_18:15,18:36:00,18:36:00,16883,11,0
63_4_5968_1_18:15,18:40:00,18:40:00,16931,12,0
63_4_5968_1_18:15,18:41:00,18:41:00,16883,13,0
63_4_5968_1_18:15,18:53:00,18:53:00,16882,14,0
63_4_5968_1_18:15,18:55:00,18:55:00,16913,15,0
63_4_5968_1_18:15,18:57:00,18:57:00,16914,16,0
63_4_5968_1_18:15,19:00:00,19:00:00,17207,17,0
63_4_5968_1_18:15,19:03:00,19:03:00,16915,18,0
63_4_5968_1_18:15,19:09:00,19:09:00,19242,19,0
63_4_5968_1_18:15,19:13:00,19:13:00,19243,20,0
63_4_5968_1_18:15,19:15:00,19:15:00,19225,21,0
63_4_5968_1_18:15,19:30:00,19:30:00,16842,22,1
63_4_5970_0_06:50,06:50:00,06:50:00,17384,1,1
63_4_5970_0_06:50,07:00:00,07:00:00,16853,2,1
63_4_5970_1_19:30,19:30:00,19:30:00,16853,1,1
63_4_5970_1_19:30,19:40:00,19:40:00,17384,2,1
63_4_5971_0_07:00,07:00:00,07:00:00,16842,1,1
63_4_5971_0_07:00,07:01:00,07:01:00,19227,2,0
63_4_5971_0_07:00,07:15:00,07:15:00,19225,3,0
63_4_5971_0_07:00,07:16:00,07:16:00,19226,4,0
63_4_5971_0_07:00,07:17:00,07:17:00,19228,5,0
63_4_5971_0_07:00,07:30:00,07:30:00,16843,6,0
63_4_5971_0_07:00,07:31:00,07:31:00,16921,7,0
63_4_5971_0_07:00,07:32:00,07:32:00,16922,8,0
63_4_5971_0_07:00,07:33:00,07:33:00,16844,9,0
63_4_5971_0_07:00,07:34:00,07:34:00,16969,10,0
63_4_5971_0_07:00,07:35:00,07:35:00,16970,11,0
63_4_5971_0_07:00,07:36:00,07:36:00,17113,12,0
63_4_5971_0_07:00,07:45:00,07:45:00,17114,13,0
63_4_5971_0_07:00,07:46:00,07:46:00,17113,14,0
63_4_5971_0_07:00,07:47:00,07:47:00,16970,15,0
63_4_5971_0_07:00,07:48:00,07:48:00,16971,16,0
63_4_5971_0_07:00,07:49:00,07:49:00,16972,17,0
63_4_5971_0_07:00,07:50:00,07:50:00,16973,18,0
63_4_5971_0_07:00,07:51:00,07:51:00,16965,19,0
